VistaProject,ClientProjectName,VistaQCBatch,VistaSampleID,SampleID,Species,DateSampled,DateReceived,Matrix,Method,DateExtracted,SampleSize,SampleSizeUnits,PercentSolidsLipids,DateAnalyzed,CASNumber,Analyte,Dilution,Concentration,ReportUnits,Percent lipids,EDL,EMPC,MDL,RL,Qualifiers,Basis,Analyst,SURROGATE,Recovery,LCL,UCL,RPDCL,RPD,AnalyteDisplayOrder
1804095,930,B9A0012,1804095-03,CRC20181002-MUS1,Mn,02-Oct-2018 12:22,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.912,g,0,11-Jan-2019 23:38,BDE-208,BDE-208,1,ND,pg/g,28,39.20000076,0,11.0,274,,Wet Wt,ANP,N,,,,,,53
1804095,930,B9A0012,1804095-03,CRC20181002-MUS1,Mn,02-Oct-2018 12:22,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.912,g,0,11-Jan-2019 23:38,BDE-207,BDE-207,1,ND,pg/g,28,43.29999924,0,7.62,274,,Wet Wt,ANP,N,,,,,,54
1804095,930,B9A0012,1804095-03,CRC20181002-MUS1,Mn,02-Oct-2018 12:22,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.912,g,0,11-Jan-2019 23:38,BDE-206,BDE-206,1,ND,pg/g,28,78.90000153,0,4.15,274,,Wet Wt,ANP,N,,,,,,55
1804095,930,B9A0012,1804095-03,CRC20181002-MUS1,Mn,02-Oct-2018 12:22,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.912,g,0,11-Jan-2019 23:38,1163-19-5,BDE-209,1,ND,pg/g,28,940,0,29.7,274,,Wet Wt,ANP,N,,,,,,56
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-1,BDE-1,1,ND,pg/g,37.5,56.79999924,0,1.07,34.5,,Wet Wt,ANP,N,,,,,,1
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-2,BDE-2,1,ND,pg/g,37.5,35.09999847,0,1.73,34.5,,Wet Wt,ANP,N,,,,,,2
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-3,BDE-3,1,ND,pg/g,37.5,31.39999962,0,0.727,34.5,,Wet Wt,ANP,N,,,,,,3
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-10,BDE-10,1,ND,pg/g,37.5,10.10000038,0,0.787,34.5,,Wet Wt,ANP,N,,,,,,4
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-7,BDE-7,1,ND,pg/g,37.5,8.800000191,0,0.618,34.5,,Wet Wt,ANP,N,,,,,,5
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-8/11,BDE-8/11,1,ND,pg/g,37.5,6.170000076,0,1.26,69.1,,Wet Wt,ANP,N,,,,,,6
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-12,BDE-12,1,ND,pg/g,37.5,5.869999886,0,2.02,34.5,,Wet Wt,ANP,N,,,,,,7
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-13,BDE-13,1,ND,pg/g,37.5,5.449999809,0,2.87,34.5,,Wet Wt,ANP,N,,,,,,8
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-15,BDE-15,1,ND,pg/g,37.5,0,18.00200081,0.605,34.5,,Wet Wt,ANP,N,,,,,,9
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-30,BDE-30,1,ND,pg/g,37.5,8.930000305,0,0.533,34.5,,Wet Wt,ANP,N,,,,,,10
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-32,BDE-32,1,ND,pg/g,37.5,6.690000057,0,0.662,34.5,,Wet Wt,ANP,N,,,,,,11
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-17,BDE-17,1,35.6,pg/g,37.5,0,0,0.722,34.5,,Wet Wt,ANP,N,,,,,,12
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-25,BDE-25,1,ND,pg/g,37.5,10.80000019,0,0.750,34.5,,Wet Wt,ANP,N,,,,,,13
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,41318-75-6,BDE-28/33,1,ND,pg/g,37.5,0,326.8099976,1.44,69.1,,Wet Wt,ANP,N,,,,,,14
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-35/21,BDE-35/21,1,ND,pg/g,37.5,5.519999981,0,0.932,34.5,,Wet Wt,ANP,N,,,,,,15
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-37,BDE-37,1,ND,pg/g,37.5,4.820000172,0,0.752,34.5,,Wet Wt,ANP,N,,,,,,16
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-75/51,BDE-75/51,1,44.2,pg/g,37.5,0,0,1.15,138,J,Wet Wt,ANP,N,,,,,,17
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-49,BDE-49,1,187,pg/g,37.5,0,0,1.00,69.1,,Wet Wt,ANP,N,,,,,,18
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-71,BDE-71,1,ND,pg/g,37.5,5.210000038,0,1.17,69.1,,Wet Wt,ANP,N,,,,,,19
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,5436-43-1,BDE-47,1,4970,pg/g,37.5,0,0,2.03,69.1,"B, E",Wet Wt,ANP,N,,,,,,20
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-66,BDE-66,1,69.8,pg/g,37.5,0,0,1.36,69.1,,Wet Wt,ANP,N,,,,,,21
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,93703-48-1,BDE-77,1,ND,pg/g,37.5,3.420000076,0,1.56,69.1,,Wet Wt,ANP,N,,,,,,22
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-79,BDE-79,1,ND,pg/g,37.5,2.75,0,,69.1,,Wet Wt,ANP,N,,,,,,23
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-100,BDE-100,1,544,pg/g,37.5,0,0,0.957,69.1,,Wet Wt,ANP,N,,,,,,24
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-119/120,BDE-119/120,1,ND,pg/g,37.5,24.10000038,0,1.65,138,,Wet Wt,ANP,N,,,,,,25
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-99,BDE-99,1,1070,pg/g,37.5,0,0,1.10,69.1,,Wet Wt,ANP,N,,,,,,26
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-116,BDE-116,1,ND,pg/g,37.5,48.40000153,0,1.26,69.1,,Wet Wt,ANP,N,,,,,,27
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-118,BDE-118,1,ND,pg/g,37.5,26.39999962,0,1.11,69.1,,Wet Wt,ANP,N,,,,,,28
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,182346-21-0,BDE-85,1,ND,pg/g,37.5,23,0,2.68,69.1,,Wet Wt,ANP,N,,,,,,29
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-126,BDE-126,1,ND,pg/g,37.5,14.69999981,0,1.59,69.1,,Wet Wt,ANP,N,,,,,,30
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-105,BDE-105,1,ND,pg/g,37.5,30.5,0,,69.1,,Wet Wt,ANP,N,,,,,,31
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-155,BDE-155,1,48.9,pg/g,37.5,0,0,1.22,69.1,J,Wet Wt,ANP,N,,,,,,32
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-128154,BDE-128/154,1,285,pg/g,37.5,0,0,,138,,Wet Wt,ANP,N,,,,,,33
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,68631-49-2,BDE-153,1,121,pg/g,37.5,0,0,1.40,69.1,,Wet Wt,ANP,N,,,,,,34
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-139,BDE-139,1,ND,pg/g,37.5,6.03000021,0,1.80,69.1,,Wet Wt,ANP,N,,,,,,35
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-140,BDE-140,1,ND,pg/g,37.5,6.510000229,0,1.94,69.1,,Wet Wt,ANP,N,,,,,,36
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-138,BDE-138,1,ND,pg/g,37.5,19.39999962,0,1.87,69.1,,Wet Wt,ANP,N,,,,,,37
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-166,BDE-166,1,ND,pg/g,37.5,31.20000076,0,0.946,69.1,,Wet Wt,ANP,N,,,,,,38
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-148156169,BDE-148/156/169,1,ND,pg/g,37.5,26.10000038,0,,138,,Wet Wt,ANP,N,,,,,,39
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,446255-22-7,BDE-175,1,ND,pg/g,37.5,13,0,,69.1,,Wet Wt,ANP,N,,,,,,40
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-184,BDE-184,1,ND,pg/g,37.5,9.029999733,0,2.85,138,,Wet Wt,ANP,N,,,,,,41
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-183176,BDE-183/176,1,ND,pg/g,37.5,11.30000019,0,3.06,138,,Wet Wt,ANP,N,,,,,,42
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-191,BDE-191,1,ND,pg/g,37.5,19,0,3.62,138,,Wet Wt,ANP,N,,,,,,43
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-180,BDE-180,1,ND,pg/g,37.5,20.20000076,0,1.81,138,,Wet Wt,ANP,N,,,,,,44
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-181/177,BDE-181/177,1,ND,pg/g,37.5,21.29999924,0,3.18,138,,Wet Wt,ANP,N,,,,,,45
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-190/171,BDE-190/171,1,ND,pg/g,37.5,21.10000038,0,5.75,276,,Wet Wt,ANP,N,,,,,,46
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-201,BDE-201,1,ND,pg/g,37.5,52.59999847,0,3.03,138,,Wet Wt,ANP,N,,,,,,47
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-204,BDE-204,1,ND,pg/g,37.5,38.79999924,0,3.12,138,,Wet Wt,ANP,N,,,,,,48
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-197,BDE-197,1,ND,pg/g,37.5,30.89999962,0,2.60,138,,Wet Wt,ANP,N,,,,,,49
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-203/200,BDE-203/200,1,ND,pg/g,37.5,47.20000076,0,4.76,138,,Wet Wt,ANP,N,,,,,,50
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-205,BDE-205,1,ND,pg/g,37.5,122,0,4.83,138,,Wet Wt,ANP,N,,,,,,52
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-208,BDE-208,1,ND,pg/g,37.5,62.5,0,11.0,345,,Wet Wt,ANP,N,,,,,,53
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-207,BDE-207,1,ND,pg/g,37.5,69.09999847,0,7.62,345,,Wet Wt,ANP,N,,,,,,54
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,BDE-206,BDE-206,1,ND,pg/g,37.5,128,0,4.15,345,,Wet Wt,ANP,N,,,,,,55
1804095,930,B9A0012,1804095-04,CRC20181003-MUS2,Mn,03-Oct-2018 12:27,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.724,g,0,12-Jan-2019 00:37,1163-19-5,BDE-209,1,ND,pg/g,37.5,1250,0,29.7,345,,Wet Wt,ANP,N,,,,,,56
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-1,BDE-1,1,ND,pg/g,37.5,88.59999847,0,1.07,12.3,,Wet Wt,ANP,N,,,,,,1
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-2,BDE-2,1,ND,pg/g,37.5,54.59999847,0,1.73,12.3,,Wet Wt,ANP,N,,,,,,2
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-3,BDE-3,1,ND,pg/g,37.5,48.90000153,0,0.727,12.3,,Wet Wt,ANP,N,,,,,,3
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-10,BDE-10,1,ND,pg/g,37.5,13.39999962,0,0.787,12.3,,Wet Wt,ANP,N,,,,,,4
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-7,BDE-7,1,ND,pg/g,37.5,11.60000038,0,0.618,12.3,,Wet Wt,ANP,N,,,,,,5
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-8/11,BDE-8/11,1,ND,pg/g,37.5,8.170000076,0,1.26,24.6,,Wet Wt,ANP,N,,,,,,6
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-12,BDE-12,1,ND,pg/g,37.5,7.78000021,0,2.02,12.3,,Wet Wt,ANP,N,,,,,,7
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-13,BDE-13,1,ND,pg/g,37.5,7.21999979,0,2.87,12.3,,Wet Wt,ANP,N,,,,,,8
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-15,BDE-15,1,ND,pg/g,37.5,0,13.96899986,0.605,12.3,,Wet Wt,ANP,N,,,,,,9
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-30,BDE-30,1,ND,pg/g,37.5,17,0,0.533,12.3,,Wet Wt,ANP,N,,,,,,10
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-32,BDE-32,1,ND,pg/g,37.5,12.69999981,0,0.662,12.3,,Wet Wt,ANP,N,,,,,,11
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-17,BDE-17,1,138,pg/g,37.5,0,0,0.722,12.3,,Wet Wt,ANP,N,,,,,,12
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-25,BDE-25,1,ND,pg/g,37.5,20.5,0,0.750,12.3,,Wet Wt,ANP,N,,,,,,13
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,41318-75-6,BDE-28/33,1,ND,pg/g,37.5,0,486.177002,1.44,24.6,,Wet Wt,ANP,N,,,,,,14
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-35/21,BDE-35/21,1,ND,pg/g,37.5,10.5,0,0.932,12.3,,Wet Wt,ANP,N,,,,,,15
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-37,BDE-37,1,ND,pg/g,37.5,9.159999847,0,0.752,12.3,,Wet Wt,ANP,N,,,,,,16
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-75/51,BDE-75/51,1,82.2,pg/g,37.5,0,0,1.15,49.3,,Wet Wt,ANP,N,,,,,,17
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-49,BDE-49,1,317,pg/g,37.5,0,0,1.00,24.6,,Wet Wt,ANP,N,,,,,,18
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-71,BDE-71,1,ND,pg/g,37.5,8.510000229,0,1.17,24.6,,Wet Wt,ANP,N,,,,,,19
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,5436-43-1,BDE-47,1,18000,pg/g,37.5,0,0,2.03,24.6,"B, E",Wet Wt,ANP,N,,,,,,20
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-66,BDE-66,1,603,pg/g,37.5,0,0,1.36,24.6,,Wet Wt,ANP,N,,,,,,21
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,93703-48-1,BDE-77,1,ND,pg/g,37.5,6.730000019,0,1.56,24.6,,Wet Wt,ANP,N,,,,,,22
